연도,시도,자치구,학교급,설립구분,학교,우편번호,주소,경도,위도
2016,서울특별시,금천구,각종학교,국립,국립전통예술중학교,8650,서울특별시 금천구 시흥대로38길 62,126.9067199,37.44670968
2014,서울특별시,금천구,유치원,공립,서울독산초등학교병설유치원,153830,서울특별시 금천구 시흥대로104길 31,126.8999122,37.46561623
2014,서울특별시,금천구,유치원,공립,서울두산초등학교병설유치원,153829,서울특별시 금천구 범안로11길 3,126.890951,37.46755562
2014,서울특별시,금천구,유치원,공립,서울백산초등학교병설유치원,153846,서울특별시 금천구 시흥대로38길 78,126.9055491,37.44653137
2014,서울특별시,금천구,유치원,공립,서울탑동유치원,153842,서울특별시 금천구 탑골로 47-3,126.9153587,37.45250225
2014,서울특별시,금천구,유치원,사립,독산유치원,153832,서울특별시 금천구 시흥대로98길 45,126.9002672,37.4642907
2014,서울특별시,금천구,유치원,사립,동산유치원,153010,서울특별시 금천구 시흥대로152길 35,126.9009642,37.47690657
2014,서울특별시,금천구,유치원,사립,동일유치원,153032,서울특별시 금천구 탑골로10길 45,126.9158203,37.45193668
2014,서울특별시,금천구,유치원,사립,럭키유치원,153761,서울특별시 금천구 시흥대로47길 43,126.9026205,37.43842687
2014,서울특별시,금천구,유치원,사립,미성유치원,151868,서울특별시 금천구 문성로 37,126.9077825,37.4769227
2014,서울특별시,금천구,유치원,사립,백상유치원,153841,서울특별시 금천구 탑골로3길 50,126.9141457,37.45319255
2014,서울특별시,금천구,유치원,사립,서울국악유치원,151903,서울특별시 금천구 시흥대로38길 62,126.9067199,37.44670968
2014,서울특별시,금천구,유치원,사립,세나유치원,153857,서울특별시 금천구 시흥대로72길13,126.9002485,37.4572216
2014,서울특별시,금천구,유치원,사립,시내유치원,153754,서울특별시 금천구 가산로 99,126.8917495,37.47463431
2014,서울특별시,금천구,유치원,사립,양지유치원,153820,서울특별시 금천구 독산로108길 37,126.9059934,37.47969579
2014,서울특별시,금천구,유치원,사립,예림유치원,153764,서울특별시 금천구 금하로 793,126.9174156,37.45014967
2014,서울특별시,금천구,유치원,사립,운현유치원,153766,서울특별시 금천구 금하로 816,126.9194253,37.4493112
2014,서울특별시,금천구,유치원,사립,조형유치원,153858,서울특별시 금천구 독산로1길 3,126.9035095,37.44890402
2014,서울특별시,금천구,유치원,사립,참사랑유치원,153758,서울특별시 금천구 벚꽃로 73,126.8904219,37.46290531
2014,서울특별시,금천구,유치원,사립,한신유치원,153753,서울특별시 금천구 한내로 62,126.8898291,37.45627383
2014,서울특별시,금천구,초등학교,공립,서울가산초등학교,153806,서울특별시 금천구 남부순환로 1304-11,126.8964508,37.47814776
2014,서울특별시,금천구,초등학교,공립,서울금동초등학교,153032,서울특별시 금천구 금하로30길 53,126.9159374,37.44751607
2014,서울특별시,금천구,초등학교,공립,서울금산초등학교,153850,서울특별시 금천구 시흥대로24길 57,126.908087,37.4414424
2014,서울특별시,금천구,초등학교,공립,서울금천초등학교,153841,서울특별시 금천구 탑골로5길 60,126.9127744,37.45468425
2014,서울특별시,금천구,초등학교,공립,서울독산초등학교,153830,서울특별시 금천구 시흥대로104길 31,126.8999122,37.46561623
2014,서울특별시,금천구,초등학교,공립,서울두산초등학교,153829,서울특별시 금천구 범안로11길 3,126.890951,37.46755562
2014,서울특별시,금천구,초등학교,공립,서울문교초등학교,153010,서울특별시 금천구 독산로54길 102,126.9082864,37.4662612
2014,서울특별시,금천구,초등학교,공립,서울문백초등학교,153030,서울특별시 금천구 시흥대로47길 43-1,126.8990428,37.4474257
2014,서울특별시,금천구,초등학교,공립,서울문성초등학교,153825,서울특별시 금천구 시흥대로 460,126.8994498,37.47491256
2014,서울특별시,금천구,초등학교,공립,서울백산초등학교,153846,서울특별시 금천구 시흥대로38길 78,126.9055491,37.44653137
2014,서울특별시,금천구,초등학교,공립,서울시흥초등학교,153856,서울특별시 금천구 독산로23길 26,126.9046809,37.45435415
2014,서울특별시,금천구,초등학교,공립,서울신흥초등학교,153030,서울특별시 금천구 독산로36 나 길 21,126.9094236,37.45979296
2014,서울특별시,금천구,초등학교,공립,서울안천초등학교,153833,서울특별시 금천구 한내로 69-16,126.8883872,37.4587417
2014,서울특별시,금천구,초등학교,공립,서울영남초등학교,153805,서울특별시 금천구 문성로 62-15,126.909787,37.4755911
2014,서울특별시,금천구,초등학교,공립,서울정심초등학교,153808,서울특별시 금천구 독산로78다길 89,126.9083716,37.47169123
2014,서울특별시,금천구,초등학교,공립,서울탑동초등학교,153842,서울특별시 금천구 탑골로 47-3,126.9153587,37.45250225
2014,서울특별시,금천구,초등학교,공립,서울흥일초등학교,153854,서울특별시 금천구 독산로50길 60,126.9071832,37.46240353
2014,서울특별시,금천구,초등학교,사립,동광초등학교,153030,서울특별시 금천구 탑골로10길 45,126.9158203,37.45193668
2014,서울특별시,금천구,중학교,공립,가산중학교,153813,서울특별시 금천구 시흥대로115길 48,126.8939996,37.46900338
2014,서울특별시,금천구,중학교,공립,난곡중학교,153820,서울특별시 금천구 문성로 67,126.910889,37.47793327
2014,서울특별시,금천구,중학교,공립,문성중학교,153805,서울특별시 금천구 독산로102길 78,126.907409,37.47569637
2014,서울특별시,금천구,중학교,공립,세일중학교,153863,서울특별시 금천구 시흥대로147길 34,126.8952856,37.474675
2014,서울특별시,금천구,중학교,공립,시흥중학교,153030,서울특별시 금천구 시흥대로38길 60,126.9054952,37.44619985
2014,서울특별시,금천구,중학교,공립,안천중학교,153833,서울특별시 금천구 한내로 69-44,126.887464,37.45973183
2014,서울특별시,금천구,중학교,공립,한울중학교,153820,서울특별시 금천구 독산로50길 60,126.906954,37.46240353
2014,서울특별시,금천구,중학교,사립,동일중학교,153030,서울특별시 금천구 탑골로10길 45,126.9158203,37.45193668
2014,서울특별시,금천구,중학교,사립,문일중학교,153847,서울특별시 금천구 시흥대로47길 45,126.8990622,37.44880488
2014,서울특별시,금천구,고등학교,국립,전통예술고등학교,153030,서울특별시 금천구 시흥대로38길 62,126.9067199,37.44670968
2014,서울특별시,금천구,고등학교,공립,금천고등학교,153030,서울특별시 금천구 시흥대로38길 26,126.9052714,37.44537172
2014,서울특별시,금천구,고등학교,공립,독산고등학교,153820,서울특별시 금천구 문성로 64,126.9109392,37.47621878
2014,서울특별시,금천구,고등학교,사립,동일여자고등학교,153030,서울특별시 금천구 탑골로10길 45,126.9158203,37.45193668
2014,서울특별시,금천구,고등학교,사립,동일여자상업고등학교,153030,서울특별시 금천구 탑골로10길 45,126.9158203,37.45193668
2014,서울특별시,금천구,고등학교,사립,문일고등학교,153847,서울특별시 금천구 시흥대로47길 45,126.8990622,37.44880488
2017,서울특별시,금천구,각종학교,국립,국립전통예술중학교,8650,서울특별시 금천구 시흥대로38길 62,126.9067199,37.44670968
2014,서울특별시,영등포구,유치원,공립,서울당중초등학교병설유치원,150103,서울특별시 영등포구 선유로 131,126.8900609,37.52652102
2014,서울특별시,영등포구,유치원,공립,서울대동초등학교병설유치원,150814,서울특별시 영등포구 대림로21길 6,126.9001188,37.49370356
2014,서울특별시,영등포구,유치원,공립,서울대방초등학교병설유치원,150837,서울특별시 영등포구 여의대방로35길 14,126.9195559,37.50280186
2014,서울특별시,영등포구,유치원,공립,서울도신초등학교병설유치원,150815,서울특별시 영등포구 도림로53길 32-9,126.9007128,37.49926568
2014,서울특별시,영등포구,유치원,공립,서울영동초등학교병설유치원,150808,서울특별시 영등포구 국회대로53길 20,126.9077092,37.52701646
2014,서울특별시,영등포구,유치원,공립,서울영등포초등학교병설유치원,150091,서울특별시 영등포구 경인로 756,126.8982604,37.51294926
2014,서울특별시,영등포구,유치원,공립,서울영림초등학교병설유치원,150823,서울특별시 영등포구 시흥대로173길 14,126.9022829,37.48723829
2014,서울특별시,영등포구,유치원,공립,서울영중초등학교병설유치원,150037,서울특별시 영등포구 양산로 185,126.9043465,37.52328364
2014,서울특별시,영등포구,유치원,공립,서울윤중초등학교병설유치원,150887,서울특별시 영등포구 여의나루로2길 14,126.9225912,37.51964265
2014,서울특별시,영등포구,유치원,사립,대림유치원,150820,서울특별시 영등포구 디지털로 455-7,126.90696,37.49629227
2014,서울특별시,영등포구,유치원,사립,돈보스꼬유치원,150830,서울특별시 영등포구 도영로22길 22,126.9013857,37.51054501
2014,서울특별시,영등포구,유치원,사립,동천유치원,150861,서울특별시 영등포구 신길로40길 10,126.9121232,37.50635015
2014,서울특별시,영등포구,유치원,사립,명신유치원,150841,서울특별시 영등포구 신길로41라길 13-9,126.9082318,37.50742703
2014,서울특별시,영등포구,유치원,사립,무지개영재유치원,150804,서울특별시 영등포구 양산로17길 8,126.8937427,37.52510792
2014,서울특별시,영등포구,유치원,사립,살레시오성미유치원,150841,서울특별시 영등포구 신길로 93,126.9085586,37.50131416
2014,서울특별시,영등포구,유치원,사립,성락유치원,150849,서울특별시 영등포구 가마산로51길 9,126.9011504,37.50396169
2014,서울특별시,영등포구,유치원,사립,성모유치원,150854,서울특별시 영등포구 가마산로89길 7,126.9208397,37.50521478
2014,서울특별시,영등포구,유치원,사립,성민유치원,150050,서울특별시 영등포구 도신로56길 41-4,126.9159366,37.5090112
2014,서울특별시,영등포구,유치원,사립,성심유치원,150833,서울특별시 영등포구 도림로 339,126.9005668,37.50744363
2014,서울특별시,영등포구,유치원,사립,성요셉유치원,150761,서울특별시 영등포구 63로 45,126.9378715,37.52080484
2014,서울특별시,영등포구,유치원,사립,성지유치원,150797,서울특별시 영등포구 도신로29길 28,126.9035948,37.51073538
2014,서울특별시,영등포구,유치원,사립,신길에덴유치원,150861,서울특별시 영등포구 신길로38길 21,126.9134669,37.50560987
2014,서울특별시,영등포구,유치원,사립,신라유치원,150050,서울특별시 영등포구 영등포로64길 11,126.9173568,37.5141717
2014,서울특별시,영등포구,유치원,사립,양평유치원,150867,서울특별시 영등포구 양평로20길 7,126.895501,37.53800171
2014,서울특별시,영등포구,유치원,사립,여의도유치원,150894,서울특별시 영등포구 여의동로 257,126.9389854,37.52156727
2014,서울특별시,영등포구,유치원,사립,여의유치원,150883,서울특별시 영등포구 국제금융로7길 3,126.9332226,37.52555979
2014,서울특별시,영등포구,유치원,사립,연화유치원,150839,서울특별시 영등포구 도신로60길 30,126.9172826,37.50951585
2014,서울특별시,영등포구,유치원,사립,영은유치원,150103,서울특별시 영등포구 양산로 61,126.8900751,37.52530193
2014,서울특별시,영등포구,유치원,사립,영중유치원,150038,서울특별시 영등포구 영중로 163,126.9051392,37.53070358
2014,서울특별시,영등포구,유치원,사립,우성유치원,150849,서울특별시 영등포구 도신로 68-1,126.9006249,37.50574488
2014,서울특별시,영등포구,유치원,사립,은하유치원,150803,서울특별시 영등포구 당산로28길 11,126.8980291,37.52492478
2014,서울특별시,영등포구,유치원,사립,청은유치원,150862,서울특별시 영등포구 선유서로 76,126.8856976,37.52252562
2014,서울특별시,영등포구,유치원,사립,침례유치원,150895,서울특별시 영등포구 국제금융로 118,126.9342557,37.51773415
2014,서울특별시,영등포구,유치원,사립,큰나무유치원,150775,서울특별시 영등포구 도신로 31,126.8952244,37.50637417
2014,서울특별시,영등포구,유치원,사립,파란나라유치원,150812,서울특별시 영등포구 도신로8길 17,126.8973838,37.50314367
2014,서울특별시,영등포구,유치원,사립,파랑새유치원,150812,서울특별시 영등포구 가마산로 384,126.9002607,37.50238765
2014,서울특별시,영등포구,유치원,사립,평강유치원,150820,서울특별시 영등포구 신길로 27,126.9081536,37.49493054
2014,서울특별시,영등포구,유치원,사립,평화유치원,150045,서울특별시 영등포구 선유동2로 40,126.8968027,37.5323817
2014,서울특별시,영등포구,유치원,사립,푸른나라유치원,150806,서울특별시 영등포구 당산로35길 3,126.8971202,37.52879595
2014,서울특별시,영등포구,유치원,사립,한신혜원유치원,150751,서울특별시 영등포구 양평로24길 9,126.8923891,37.53999124
2014,서울특별시,영등포구,유치원,사립,한영유치원,150038,서울특별시 영등포구 영중로41길 5,126.9047896,37.5284991
2014,서울특별시,영등포구,초등학교,공립,서울당산초등학교,150867,서울특별시 영등포구 선유로55길 32,126.896064,37.53977348
2014,서울특별시,영등포구,초등학교,공립,서울당서초등학교,150045,서울특별시 영등포구 당산로 187,126.8998148,37.53202866
2014,서울특별시,영등포구,초등학교,공립,서울당중초등학교,150103,서울특별시 영등포구 선유로 131,126.8900609,37.52652102
2014,서울특별시,영등포구,초등학교,공립,서울대길초등학교,150860,서울특별시 영등포구 대방천로 206,126.9131743,37.49817676
2014,서울특별시,영등포구,초등학교,공립,서울대동초등학교,150814,서울특별시 영등포구 대림로21길 6,126.9001188,37.49370356
2014,서울특별시,영등포구,초등학교,공립,서울대방초등학교,150856,서울특별시 영등포구 여의대방로35길 14,126.9195559,37.50280186
2014,서울특별시,영등포구,초등학교,공립,서울대영초등학교,150841,서울특별시 영등포구 신길로23길 43,126.9060572,37.50234483
2014,서울특별시,영등포구,초등학교,공립,서울도림초등학교,150841,서울특별시 영등포구 가마산로65길 22,126.9072906,37.50750343
2014,서울특별시,영등포구,초등학교,공립,서울도신초등학교,150815,서울특별시 영등포구 도림로53길 32-9,126.9007128,37.49926568
2014,서울특별시,영등포구,초등학교,공립,서울문래초등학교,150836,서울특별시 영등포구 문래로 104,126.8930667,37.51880509
2014,서울특별시,영등포구,초등학교,공립,서울선유초등학교,150103,서울특별시 영등포구 선유로43가길 14,126.8924344,37.53319305
2014,서울특별시,영등포구,초등학교,공립,서울신대림초등학교,150822,서울특별시 영등포구 대림로8길 25,126.9058148,37.49215723
2014,서울특별시,영등포구,초등학교,공립,서울신영초등학교,150816,서울특별시 영등포구 도신로4길 32,126.8960915,37.50100086
2014,서울특별시,영등포구,초등학교,공립,서울여의도초등학교,150888,서울특별시 영등포구 여의대방로 439,126.9367946,37.52320515
2014,서울특별시,영등포구,초등학교,공립,서울영동초등학교,150040,서울특별시 영등포구 국회대로53길 20,126.9077092,37.52701646
2014,서울특별시,영등포구,초등학교,공립,서울영등포초등학교,150091,서울특별시 영등포구 경인로 756,126.8982604,37.51294926
2014,서울특별시,영등포구,초등학교,공립,서울영림초등학교,150823,서울특별시 영등포구 시흥대로173길 14,126.9022829,37.48723829
2014,서울특별시,영등포구,초등학교,공립,서울영문초등학교,150096,서울특별시 영등포구 문래로 56,126.8875885,37.51980552
2014,서울특별시,영등포구,초등학교,공립,서울영신초등학교,150839,서울특별시 영등포구 도신로60길 23,126.9175749,37.51012678
2014,서울특별시,영등포구,초등학교,공립,서울영원초등학교,150832,서울특별시 영등포구 도영로 22길 31,126.9021827,37.51072031
2014,서울특별시,영등포구,초등학교,공립,서울영중초등학교,150037,서울특별시 영등포구 양산로 185,126.9043465,37.52328364
2014,서울특별시,영등포구,초등학교,공립,서울우신초등학교,150841,서울특별시 영등포구 신길로 190,126.9113778,37.50942239
2014,서울특별시,영등포구,초등학교,공립,서울윤중초등학교,150887,서울특별시 영등포구 여의나루로2길 14,126.9225912,37.51964265
2014,서울특별시,영등포구,중학교,공립,당산서중학교,150045,서울특별시 영등포구 당산로41길 12,126.8982106,37.53209928
2014,서울특별시,영등포구,중학교,공립,당산중학교,150040,서울특별시 영등포구 버드나루로 160,126.9076151,37.53203416
2014,서울특별시,영등포구,중학교,공립,대림중학교,150822,서울특별시 영등포구 시흥대로185길 6,126.9074679,37.49231984
2014,서울특별시,영등포구,중학교,공립,대영중학교,150841,서울특별시 영등포구 도림로80가길 14,126.9047537,37.5032746
2014,서울특별시,영등포구,중학교,공립,문래중학교,150096,서울특별시 영등포구 선유서로13길 6,126.8846508,37.52003812
2014,서울특별시,영등포구,중학교,공립,선유중학교,150103,서울특별시 영등포구 선유로 213,126.8943046,37.5332928
2014,서울특별시,영등포구,중학교,공립,양화중학교,150834,서울특별시 영등포구 당산로 56,126.8959942,37.51965952
2014,서울특별시,영등포구,중학교,공립,여의도중학교,150888,서울특별시 영등포구 국제금융로7길 46,126.935754,37.52398102
2014,서울특별시,영등포구,중학교,공립,영남중학교,150815,서울특별시 영등포구 대림로31나길 17,126.8965346,37.49760502
2014,서울특별시,영등포구,중학교,공립,영원중학교,150030,서울특별시 영등포구 영등포로62길 31,126.9138403,37.51545675
2014,서울특별시,영등포구,중학교,공립,윤중중학교,150887,서울특별시 영등포구 여의동로3길 3,126.9241236,37.5189314
2014,서울특별시,영등포구,고등학교,공립,관악고등학교,150102,서울특별시 영등포구 영등포로6길 26,126.8822053,37.52155314
2014,서울특별시,영등포구,고등학교,공립,대영고등학교,150848,서울특별시 영등포구 도림로86길 16,126.9058658,37.50366102
2014,서울특별시,영등포구,고등학교,공립,선유고등학교,150866,서울특별시 영등포구 선유로 227,126.8948501,37.53390067
2014,서울특별시,영등포구,고등학교,공립,여의도고등학교,150882,서울특별시 영등포구 국제금융로7길 37,126.9332226,37.52555979
2014,서울특별시,영등포구,고등학교,공립,여의도여자고등학교,150888,서울특별시 영등포구 국제금융로7가길 13,126.9350868,37.5228872
2014,서울특별시,영등포구,고등학교,공립,영등포여자고등학교,150840,서울특별시 영등포구 영등포로62길 13,126.9153565,37.51538873
2014,서울특별시,영등포구,고등학교,공립,영신고등학교,150860,서울특별시 영등포구 대방천로14길 18,126.9101054,37.49748996
2014,서울특별시,영등포구,고등학교,공립,한강미디어고등학교,150867,서울특별시 영등포구 선유로55길 22,126.8972593,37.53929061
2014,서울특별시,영등포구,고등학교,사립,장훈고등학교,150840,서울특별시 영등포구 영등포로64길 26,126.9152478,37.51336358
2014,서울특별시,영등포구,고등기술학교,사립,한국제과학교,150837,서울특별시 영등포구 여의대방로61길 42,126.9217508,37.51599149
2014,서울특별시,동작구,유치원,공립,서울강남초등학교병설유치원,156881,서울특별시 동작구 강남초등길 15,126.952589,37.50534815
2014,서울특별시,동작구,유치원,공립,서울남성초등학교병설유치원,156820,서울특별시 동작구 사당로23길 57-14,126.9769331,37.48413116
2014,서울특별시,동작구,유치원,공립,서울문창초등학교병설유치원,156853,서울특별시 동작구 신대방2길 14,126.9135639,37.48886886
2014,서울특별시,동작구,유치원,공립,서울상도유치원,156840,서울특별시 동작구 성대로21길 62,126.9433372,37.50825342
2014,서울특별시,동작구,유치원,공립,서울신남성초등학교병설유치원,156879,서울특별시 동작구 사당로 146,126.9645889,37.48893536
2014,서울특별시,동작구,유치원,공립,서울은로초등학교병설유치원,156862,서울특별시 동작구 서달로 115,126.9607411,37.50374067
2014,서울특별시,동작구,유치원,사립,강남유치원,156830,서울특별시 동작구 상도로41가길 13,126.9496744,37.50349467
2014,서울특별시,동작구,유치원,사립,노량진교회유치원,156060,서울특별시 동작구 노량진로30길 9,126.9561323,37.51209079
2014,서울특별시,동작구,유치원,사립,동그라미유치원,156825,서울특별시 동작구 사당로28길 34,126.9793666,37.48165299
2014,서울특별시,동작구,유치원,사립,동아유치원,156813,서울특별시 동작구 만양로3길 48,126.9433372,37.50825342
2014,서울특별시,동작구,유치원,사립,메이플유치원,156786,서울특별시 동작구 여의대방로 22,126.9109698,37.49258072
2014,서울특별시,동작구,유치원,사립,명수유치원,156861,서울특별시 동작구 흑석로13길 3,126.9603552,37.50921798
2014,서울특별시,동작구,유치원,사립,무지개유치원,156836,서울특별시 동작구 상도로 408,126.9561721,37.4928674
2014,서울특별시,동작구,유치원,사립,벧엘유치원,156803,서울특별시 동작구 장승배기로20길 46-3,126.9429077,37.50876517
2014,서울특별시,동작구,유치원,사립,사랑유치원,156811,서울특별시 동작구 여의대방로24나길 6,126.9211745,37.49840218
2014,서울특별시,동작구,유치원,사립,상도유치원,156834,서울특별시 동작구 상도로47길 53,126.9519717,37.50157528
2014,서울특별시,동작구,유치원,사립,상아유치원,156841,서울특별시 동작구 양녕로26길 15,126.9442507,37.49759361
2014,서울특별시,동작구,유치원,사립,샛별유치원,156030,서울특별시 동작구 상도로50길 36-1,126.9502793,37.49804311
2014,서울특별시,동작구,유치원,사립,성모유치원,156838,서울특별시 동작구 장승배기로5길 16,126.9399615,37.50158772
2014,서울특별시,동작구,유치원,사립,소망유치원,156791,서울특별시 동작구 현충로 119,126.9669951,37.50839409
2014,서울특별시,동작구,유치원,사립,송림유치원,156879,서울특별시 동작구 사당로2다길 95,126.9634588,37.48908563
2014,서울특별시,동작구,유치원,사립,승혜유치원,156836,서울특별시 동작구 성대로21길 15,126.9370765,37.49867047
2014,서울특별시,동작구,유치원,사립,양문유치원,156853,서울특별시 동작구 시흥대로 644-1,126.9073908,37.4891941
2014,서울특별시,동작구,유치원,사립,열림유치원,156811,서울특별시 동작구 여의대방로44길 49,126.9292239,37.50897025
2014,서울특별시,동작구,유치원,사립,예림유치원,156792,서울특별시 동작구 현충로 153,126.970631,37.50603087
2014,서울특별시,동작구,유치원,사립,요요유치원,156787,서울특별시 동작구 여의대방로 28,126.9120745,37.49560243
2014,서울특별시,동작구,유치원,사립,은혜유치원,156844,서울특별시 동작구 성대로6가길 29,126.9332042,37.49778666
2014,서울특별시,동작구,유치원,사립,장아유치원,156751,서울특별시 동작구 만양로8길 50,126.947758,37.50974563
2014,서울특별시,동작구,유치원,사립,중앙대부속유치원,156756,서울특별시 동작구 흑석로 47,126.9559983,37.5065874
2014,서울특별시,동작구,유치원,사립,총신대부속유치원,156763,서울특별시 동작구 사당로 143,126.9666222,37.48874283
2014,서울특별시,동작구,유치원,사립,태성유치원,156849,서울특별시 동작구 여의대방로16길 1,126.9172064,37.495841
2014,서울특별시,동작구,유치원,사립,하랑숲유치원,156080,서울특별시 동작구 동작대로41길 7,126.9817979,37.49604828
2014,서울특별시,동작구,유치원,사립,한가람유치원,156863,서울특별시 동작구 현충로14길 26,126.969059,37.5051677
2014,서울특별시,동작구,유치원,사립,행복유치원,156030,서울특별시 동작구 양녕로23길 25,126.9411334,37.49568155
2014,서울특별시,동작구,초등학교,공립,서울강남초등학교,156881,서울특별시 동작구 강남초등길 15,126.952589,37.50534815
2014,서울특별시,동작구,초등학교,공립,서울남사초등학교,156824,서울특별시 동작구 동작대로13길 22,126.9794438,37.48243868
2014,서울특별시,동작구,초등학교,공립,서울남성초등학교,156820,서울특별시 동작구 사당로23길 57-14,126.9769331,37.48413116
2014,서울특별시,동작구,초등학교,공립,서울노량진초등학교,156800,서울특별시 동작구 장승배기로 160,126.9408372,37.51093774
2014,서울특별시,동작구,초등학교,공립,서울대림초등학교,156810,서울특별시 동작구 대방동1길 22,126.9343314,37.50584919
2014,서울특별시,동작구,초등학교,공립,서울동작초등학교,156090,서울특별시 동작구 동작대로29길 214,126.9772396,37.49442036
2014,서울특별시,동작구,초등학교,공립,서울문창초등학교,156853,서울특별시 동작구 신대방2길 14,126.9135639,37.48886886
2014,서울특별시,동작구,초등학교,공립,서울보라매초등학교,156850,서울특별시 동작구 여의대방로16길 30,126.9161451,37.49585246
2014,서울특별시,동작구,초등학교,공립,서울본동초등학교,156060,서울특별시 동작구 노량진로26길 16-40,126.9536191,37.51004104
2014,서울특별시,동작구,초등학교,공립,서울삼일초등학교,156815,서울특별시 동작구 사당로23나길 27,126.9751885,37.48825949
2014,서울특별시,동작구,초등학교,공립,서울상도초등학교,156840,서울특별시 동작구 성대로21길 62,126.9433372,37.50825342
2014,서울특별시,동작구,초등학교,공립,서울상현초등학교,156030,서울특별시 동작구 상도로58길 21,126.952669,37.49487359
2014,서울특별시,동작구,초등학교,공립,서울신길초등학교,156808,서울특별시 동작구 알마타길 16,126.9267349,37.51088033
2014,서울특별시,동작구,초등학교,공립,서울신남성초등학교,156818,서울특별시 동작구 사당로 146,126.9645889,37.48893536
2014,서울특별시,동작구,초등학교,공립,서울신상도초등학교,156837,서울특별시 동작구 장승배기로 14,126.9446184,37.50035232
2014,서울특별시,동작구,초등학교,공립,서울영본초등학교,156060,서울특별시 동작구 만양로12가길 69,126.9487402,37.51004542
2014,서울특별시,동작구,초등학교,공립,서울영화초등학교,156807,서울특별시 동작구 등용로8길 3,126.9332568,37.50860884
2014,서울특별시,동작구,초등학교,공립,서울은로초등학교,156862,서울특별시 동작구 서달로 115,126.9607411,37.50374067
2014,서울특별시,동작구,초등학교,공립,서울행림초등학교,156829,서울특별시 동작구 솔밭로 47,126.9644101,37.48298324
2014,서울특별시,동작구,초등학교,공립,서울흑석초등학교,156877,서울특별시 동작구 현충로 87,126.965525,37.50836717
2014,서울특별시,동작구,초등학교,사립,중앙대학교사범대학부속초등학교,156861,서울특별시 동작구 서달로 135,126.9596773,37.50545172
2014,서울특별시,동작구,중학교,공립,강남중학교,156810,서울특별시 동작구 대방동15길 29,126.9314165,37.50839881
2014,서울특별시,동작구,중학교,공립,강현중학교,156834,서울특별시 동작구 상도로13라길 22,126.9320052,37.50327132
2014,서울특별시,동작구,중학교,공립,국사봉중학교,156842,서울특별시 동작구 양녕로20길 20,126.9439027,37.49332288
2014,서울특별시,동작구,중학교,공립,남성중학교,156822,서울특별시 동작구 남부순환로269길 166,126.9722851,37.47929273
2014,서울특별시,동작구,중학교,공립,대방중학교,156851,서울특별시 동작구 여의대방로10길 24,126.9144924,37.4948134
2014,서울특별시,동작구,중학교,공립,동작중학교,156080,서울특별시 동작구 동작대로39가길 83,126.9771463,37.49522783
2014,서울특별시,동작구,중학교,공립,문창중학교,156848,서울특별시 동작구 여의대방로22나길 40,126.9210814,37.49580131
2014,서울특별시,동작구,중학교,공립,사당중학교,156819,서울특별시 동작구 사당로9가길 58,126.9691818,37.48789465
2014,서울특별시,동작구,중학교,공립,상도중학교,156878,서울특별시 동작구 사당로2가길 72,126.9618809,37.49104125
2014,서울특별시,동작구,중학교,공립,상현중학교,156030,서울특별시 동작구 사당로2길 2-19,126.9618128,37.49402894
2014,서울특별시,동작구,중학교,공립,영등포중학교,156807,서울특별시 동작구 등용로8길 5,126.9338154,37.50748483
2014,서울특별시,동작구,중학교,공립,장승중학교,156838,서울특별시 동작구 장승배기로10가길 25,126.940354,37.50329089
2014,서울특별시,동작구,중학교,사립,동양중학교,156060,서울특별시 동작구 흑석로9길 94,126.9575462,37.50981686
2014,서울특별시,동작구,중학교,사립,성남중학교,156809,서울특별시 동작구 대방동길 74,126.9277457,37.50483489
2014,서울특별시,동작구,중학교,사립,숭의여자중학교,156807,서울특별시 동작구 여의대방로36길 79,126.9295823,37.50815066
2014,서울특별시,동작구,중학교,사립,중앙대학교사범대학부속중학교,156859,서울특별시 동작구 서달로 124,126.9617271,37.50400539
2014,서울특별시,동작구,고등학교,공립,동작고등학교,156883,서울특별시 동작구 솔밭로 51,126.9648462,37.48201292
2014,서울특별시,동작구,고등학교,공립,서울공업고등학교,156810,서울특별시 동작구 대방동1길 46,126.9343314,37.50584919
2014,서울특별시,동작구,고등학교,공립,수도여자고등학교,156850,서울특별시 동작구 여의대방로10길 73,126.9149675,37.4931798
2014,서울특별시,동작구,고등학교,공립,영등포고등학교,156807,서울특별시 동작구 등용로8길 5,126.9338154,37.50748483
2014,서울특별시,동작구,고등학교,사립,경문고등학교,156080,서울특별시 동작구 동작대로 171,126.9824316,37.49161412
2014,서울특별시,동작구,고등학교,사립,성남고등학교,156809,서울특별시 동작구 대방동길 74,126.9277457,37.50483489
2014,서울특별시,동작구,고등학교,사립,숭의여자고등학교,156807,서울특별시 동작구 여의대방로36길 79,126.9295823,37.50815066
2014,서울특별시,동작구,특수학교,사립,광성해맑음학교,156811,서울특별시 동작구 상도로 53,126.9265192,37.49996956
2014,서울특별시,동작구,특수학교,사립,서울삼성학교,156841,서울특별시 동작구 양녕로30길 19-4,126.9459806,37.49925789
2014,서울특별시,동작구,방송통신고,공립,수도여자고등학교,156850,서울특별시 동작구 여의대방로10길 73,126.9149675,37.4931798
2014,서울특별시,동작구,방송통신고,공립,영등포고등학교,156807,서울특별시 동작구 등용로8길 5,126.9338154,37.50748483
2014,서울특별시,관악구,유치원,공립,서울관악초등학교병설유치원,151842,서울특별시 관악구 청룡4길 49,126.9426177,37.48080715
