name,latitude,longitude,tag,score
신천1교,37.523936500000005,127.1031975,교량,1
상행1교,37.5179305,127.0916255,교량,1
상행2교,37.5211385,127.098729,교량,1
하행3교,37.521468,127.0984305,교량,1
하행4교,37.5181905,127.091497,교량,1
청담2교,37.519009,127.06728,교량,1
상행3교,37.5387145,127.115598,교량,1
하행2교,37.5389175,127.1153735,교량,1
상행4교,37.5447575,127.121169,교량,1
하행1교,37.5451585,127.1206775,교량,1
영동대교북단E램프교,37.5343265,127.0586325,교량,1
두모교접속교,37.5196575,126.9943285,교량,1
한남대교남단1교,37.52169,127.013744,교량,1
여의상류IC교,37.5165895,126.940468,교량,1
테크노차도육교,37.535574,127.097272,교량,1
잠실대교북단램프D교,37.5294685,127.089479,교량,1
영동대교북단램프D교,37.5335095,127.060666,교량,1
잠실대교북단램프C교,37.528236,127.086992,교량,1
반포고가,37.5064555,127.0172815,교량,1
개화램프A교,37.590543,126.8063185,교량,1
개화램프D교,37.591598,126.799895,교량,1
행주3교,37.59328,126.801968,교량,1
행주4교,37.592933,126.801756,교량,1
양화대교북단램프교,37.5479025,126.9071745,교량,1
성산대교북단램프교,37.5585155,126.8933785,교량,1
한남입체시설램프A,37.5202115,127.0181615,교량,1
천호대교 북단U턴차로교,37.540939,127.1039525,교량,1
아천IC Ramp-F,37.572533,127.12727,교량,1
아천IC Ramp-G,37.5728245,127.128091,교량,1
아천IC Ramp-K,37.5751255,127.125231,교량,1
아천IC Ramp-L,37.5755415,127.1258965,교량,1
Ramp-A교,37.4775035,127.1193515,교량,1
Ramp-B교,37.478706,127.1174805,교량,1
국민대입구 램프,37.609234,126.9981265,교량,1
국민대입구진입램프,37.6085035,126.999424,교량,1
독산1교,37.459264,126.8913855,교량,1
독산2교,37.4593175,126.8912695,교량,1
상촌고가차도,37.4680335,127.0356225,교량,1
호암대교,37.437868,126.900083,교량,1
호암대교 DOWN RAMP-A교,37.4381275,126.8982015,교량,1
호암대교 DOWN RAMP-B교,37.4399835,126.8977925,교량,1
호암대교 UP RAMP교,37.436697,126.8999775,교량,1
여의중류램프교,37.517469000000006,126.919866,교량,1
정릉천고가도로,37.562448,127.040914,교량,1
동부간선진입교,37.652195500000005,127.0551305,교량,1
우면산고가교,37.4603845,127.026016,교량,1
램프E교,37.5942295,126.8000745,교량,1
Ramp-J2교,37.52751,127.1068895,교량,1
Ramp-E 교,37.5271495,127.1060485,교량,1
Ramp-J1교,37.5310885,127.108953,교량,1
개화 RAMP-F교,37.59215,126.8003095,교량,1
개화 RAMP-F1교,37.5925805,126.8022225,교량,1
영동6교,37.4933915,127.0716275,교량,1
반포대교,37.514495,126.996543,교량,1
원효대교,37.5268075,126.9454045,교량,1
한남대교,37.526939,127.013385,교량,1
한강대교,37.5178225,126.9590295,교량,1
용비교,37.5453145,127.0303905,교량,1
성수대교,37.5373525,127.0350545,교량,1
동호대교,37.536123,127.0211595,교량,1
올림픽대교,37.533715,127.104319,교량,1
잠실철교,37.528759,127.0988,교량,1
비우당교,37.570786,127.026632,교량,1
구룡교,37.577648,126.870503,교량,1
신정교,37.517071,126.8783585,교량,1
가양대교,37.569588,126.861186,교량,1
금천교,37.46528,126.8851785,교량,1
양평교,37.539092,126.886867,교량,1
봉은교,37.5156105,127.068222,교량,1
탄천1교,37.5001585,127.082296,교량,1
광진교,37.544292,127.1147145,교량,1
광명고가교,37.4921675,126.869224,교량,1
행주대교,37.5979645,126.8098295,교량,1
숯내교,37.478869,127.115478,교량,1
한남1고가도로교,37.540844,127.0028205,교량,1
워커힐고가도로교,37.556325,127.112869,교량,1
보라매고가도로교,37.487516,126.9086165,교량,1
