name,latitude,longitude,tag,score
기지국317,37.571661,127.012958,기지국,1
기지국318,37.574758,127.013833,기지국,1
기지국319,37.574583,127.015919,기지국,1
기지국320,37.5771,127.007028,기지국,1
기지국321,37.573056,127.016064,기지국,1
기지국322,37.570928,127.010339,기지국,1
기지국323,37.570792,127.011372,기지국,1
기지국324,37.570792,127.011372,기지국,1
기지국325,37.575881,127.007817,기지국,1
기지국326,37.575436,127.010892,기지국,1
기지국327,37.571772,127.011144,기지국,1
기지국328,37.570406,127.009533,기지국,1
기지국329,37.570406,127.009533,기지국,1
기지국330,37.57485,127.010722,기지국,1
기지국331,37.570808,127.008078,기지국,1
기지국332,37.573658,127.013553,기지국,1
기지국333,37.57575,127.012825,기지국,1
기지국334,37.570483,127.011219,기지국,1
기지국335,37.573092,127.014808,기지국,1
기지국336,37.573647,127.020947,기지국,1
기지국337,37.5749,127.020931,기지국,1
기지국338,37.576583,127.016528,기지국,1
기지국339,37.576053,127.019014,기지국,1
기지국340,37.576614,127.019228,기지국,1
기지국341,37.578428,127.020478,기지국,1
기지국342,37.575631,127.015825,기지국,1
기지국343,37.572122,127.020672,기지국,1
기지국344,37.575725,127.024461,기지국,1
기지국345,37.573519,127.025342,기지국,1
기지국346,37.575178,127.024086,기지국,1
기지국347,37.573314,127.01665,기지국,1
기지국348,37.575178,127.024086,기지국,1
기지국349,37.572517,127.015267,기지국,1
기지국350,37.573842,127.016225,기지국,1
기지국351,37.577231,127.021861,기지국,1
기지국352,37.572386,127.016717,기지국,1
기지국353,37.570803,127.021447,기지국,1
기지국354,37.574122,127.016036,기지국,1
기지국355,37.574328,127.022897,기지국,1
기지국356,37.571492,127.018767,기지국,1
기지국357,37.573758,127.023661,기지국,1
기지국358,37.573083,127.020253,기지국,1
기지국359,37.572189,127.015658,기지국,1
기지국360,37.573631,127.020167,기지국,1
기지국361,37.576622,127.019153,기지국,1
기지국362,37.575725,127.024461,기지국,1
기지국363,37.5749,127.020931,기지국,1
기지국364,37.573144,127.020139,기지국,1
기지국365,37.578375,127.020772,기지국,1
기지국366,37.5766,127.021803,기지국,1
기지국367,37.574314,127.019069,기지국,1
기지국368,37.575606,127.015828,기지국,1
기지국369,37.575047,127.023592,기지국,1
기지국370,37.572047,127.015986,기지국,1
기지국371,37.572047,127.015986,기지국,1
기지국372,37.572047,127.015986,기지국,1
기지국373,37.572047,127.015986,기지국,1
기지국374,37.572047,127.015986,기지국,1
기지국375,37.572047,127.015986,기지국,1
기지국376,37.572047,127.015986,기지국,1
기지국377,37.572047,127.015986,기지국,1
기지국378,37.575047,127.023592,기지국,1
기지국379,37.575047,127.023592,기지국,1
기지국380,37.571464,127.018778,기지국,1
기지국381,37.573056,127.016064,기지국,1
기지국382,37.573056,127.016064,기지국,1
기지국383,37.573056,127.016064,기지국,1
기지국384,37.573056,127.016064,기지국,1
기지국385,37.573056,127.016064,기지국,1
기지국386,37.573056,127.016064,기지국,1
기지국387,37.573056,127.016064,기지국,1
기지국388,37.576125,127.024564,기지국,1
기지국389,37.576125,127.024564,기지국,1
기지국390,37.576125,127.024564,기지국,1
기지국391,37.576125,127.024564,기지국,1
기지국392,37.576125,127.024564,기지국,1
기지국393,37.576125,127.024564,기지국,1
기지국394,37.576125,127.024564,기지국,1
기지국395,37.576125,127.024564,기지국,1
기지국396,37.576125,127.024564,기지국,1
기지국397,37.572025,127.024339,기지국,1
기지국398,37.572025,127.024339,기지국,1
기지국399,37.572025,127.024339,기지국,1
기지국400,37.572025,127.024339,기지국,1
기지국401,37.573972,127.021203,기지국,1
기지국402,37.575394,127.018497,기지국,1
기지국403,37.574525,127.015942,기지국,1
기지국404,37.575178,127.024086,기지국,1
기지국405,37.575178,127.024086,기지국,1
기지국406,37.575178,127.024086,기지국,1
기지국407,37.575178,127.024086,기지국,1
기지국408,37.577206,127.020053,기지국,1
기지국409,37.578242,127.021925,기지국,1
기지국410,37.574508,127.024786,기지국,1
기지국411,37.572311,127.016233,기지국,1
기지국412,37.575178,127.024086,기지국,1
기지국413,37.572122,127.020672,기지국,1
기지국414,37.574583,127.015919,기지국,1
기지국415,37.573681,127.022375,기지국,1
기지국416,37.573056,127.016064,기지국,1
기지국417,37.574519,127.024806,기지국,1
기지국418,37.572183,127.020672,기지국,1
기지국419,37.576053,127.019014,기지국,1
기지국420,37.574158,127.018117,기지국,1
기지국421,37.570803,127.021447,기지국,1
기지국422,37.572944,127.021819,기지국,1
기지국423,37.573364,127.023081,기지국,1
기지국424,37.578714,127.018078,기지국,1
기지국425,37.572914,127.021817,기지국,1
기지국426,37.572311,127.016233,기지국,1
기지국427,37.572978,127.016383,기지국,1
기지국428,37.573758,127.023661,기지국,1
기지국429,37.586881,126.969911,기지국,1
기지국430,37.587633,126.968417,기지국,1
기지국431,37.587989,126.973033,기지국,1
기지국432,37.583683,126.970047,기지국,1
기지국433,37.581631,126.972717,기지국,1
기지국434,37.580847,126.967064,기지국,1
기지국435,37.583319,126.967503,기지국,1
기지국436,37.580886,126.970617,기지국,1
기지국437,37.584017,126.969953,기지국,1
기지국438,37.5853,126.972425,기지국,1
기지국439,37.585494,126.972208,기지국,1
기지국440,37.580997,126.970808,기지국,1
기지국441,37.587989,126.973033,기지국,1
기지국442,37.580847,126.967064,기지국,1
기지국443,37.580856,126.970636,기지국,1
기지국444,37.586158,126.970053,기지국,1
기지국445,37.580656,126.972353,기지국,1
기지국446,37.580656,126.972353,기지국,1
기지국447,37.585322,126.972072,기지국,1
기지국448,37.584761,126.967744,기지국,1
기지국449,37.5853,126.972425,기지국,1
기지국450,37.583392,126.968714,기지국,1
기지국451,37.581183,126.972786,기지국,1
기지국452,37.581183,126.972786,기지국,1
기지국453,37.584467,126.9669,기지국,1
기지국454,37.583142,126.972014,기지국,1
기지국455,37.585533,126.970317,기지국,1
기지국456,37.582353,126.968286,기지국,1
기지국457,37.582406,126.968297,기지국,1
기지국458,37.584172,126.971239,기지국,1
기지국459,37.586589,126.974831,기지국,1
기지국460,37.586589,126.974831,기지국,1
기지국461,37.586589,126.974831,기지국,1
기지국462,37.586589,126.974831,기지국,1
기지국463,37.586589,126.974831,기지국,1
